,director_id,company_id,director,gender,company,edge
362,93.0,30.0,"Breffni Byrne",male,"First Derivatives Plc - Esm",0.0
363,98.0,30.0,"Brendan Fitzgerald",male,"First Derivatives Plc - Esm",0.0
364,108.0,30.0,"Brian Anthony Phelan",male,"First Derivatives Plc - Esm",0.0
365,109.0,30.0,"Brian Arthur Hall",male,"First Derivatives Plc - Esm",0.0
366,114.0,30.0,"Brian Conlon",male,"First Derivatives Plc - Esm",1.0
367,117.0,30.0,"Brian Gerard Hill",male,"First Derivatives Plc - Esm",0.0
368,118.0,30.0,"Brian Hall",male,"First Derivatives Plc - Esm",0.0
369,121.0,30.0,"Brian John Stewart",male,"First Derivatives Plc - Esm",0.0
370,123.0,30.0,"Brian Mehigan",male,"First Derivatives Plc - Esm",0.0
371,125.0,30.0,"Brian O'Cathain",male,"First Derivatives Plc - Esm",0.0
372,127.0,30.0,"Brian O'Kelly",male,"First Derivatives Plc - Esm",0.0
373,129.0,30.0,"Brian Raymond Hawkins",male,"First Derivatives Plc - Esm",0.0
374,131.0,30.0,"Brid Horan",female,"First Derivatives Plc - Esm",0.0
375,136.0,30.0,"Carl Patrick Mccann",male,"First Derivatives Plc - Esm",0.0
376,141.0,30.0,"Cathal Friel",male,"First Derivatives Plc - Esm",0.0
377,142.0,30.0,"Cathal O'Caoimh",male,"First Derivatives Plc - Esm",0.0
378,143.0,30.0,"Catherine Duffy",female,"First Derivatives Plc - Esm",0.0
379,145.0,30.0,"Catriona Mullane",female,"First Derivatives Plc - Esm",0.0
380,149.0,30.0,"Charles Hubert Gallagher",male,"First Derivatives Plc - Esm",0.0
381,151.0,30.0,"Charles Mccreevy",male,"First Derivatives Plc - Esm",0.0
382,154.0,30.0,"Charles Wathen",male,"First Derivatives Plc - Esm",0.0
383,158.0,30.0,"Christel Bories",female,"First Derivatives Plc - Esm",0.0
384,163.0,30.0,"Christopher Hall",male,"First Derivatives Plc - Esm",0.0
385,169.0,30.0,"Christoph Mueller",male,"First Derivatives Plc - Esm",0.0
386,171.0,30.0,"Ciara Mc Cormick[AP]",female,"First Derivatives Plc - Esm",0.0
387,173.0,30.0,"Coen Bos",male,"First Derivatives Plc - Esm",0.0
388,175.0,30.0,"Colin Hunt",male,"First Derivatives Plc - Esm",0.0
389,176.0,30.0,"Colin Patrick Tucker",male,"First Derivatives Plc - Esm",0.0
390,177.0,30.0,"Colm Barrington",male,"First Derivatives Plc - Esm",0.0
391,185.0,30.0,"Conor O'Kelly",male,"First Derivatives Plc - Esm",0.0
392,187.0,30.0,"Cormac Mccarthy",male,"First Derivatives Plc - Esm",0.0
393,192.0,30.0,"Daniel John Kitchen",male,"First Derivatives Plc - Esm",0.0
394,196.0,30.0,"Daniel Noel O'Connor",male,"First Derivatives Plc - Esm",0.0
395,199.0,30.0,"Danuta Gray",female,"First Derivatives Plc - Esm",0.0
396,200.0,30.0,"Davida Marston",female,"First Derivatives Plc - Esm",0.0
397,202.0,30.0,"David Begg",male,"First Derivatives Plc - Esm",0.0
398,203.0,30.0,"David Bonderman",male,"First Derivatives Plc - Esm",0.0
399,204.0,30.0,"David Byrne",male,"First Derivatives Plc - Esm",0.0
400,206.0,30.0,"David Doyle",male,"First Derivatives Plc - Esm",0.0
401,207.0,30.0,"David E. Sanders",male,"First Derivatives Plc - Esm",0.0
402,208.0,30.0,"David Farrell",male,"First Derivatives Plc - Esm",0.0
403,209.0,30.0,"David Gallagher",male,"First Derivatives Plc - Esm",0.0
404,213.0,30.0,"David Harrison",male,"First Derivatives Plc - Esm",0.0
405,215.0,30.0,"David Howard Thomas",male,"First Derivatives Plc - Esm",0.0
406,216.0,30.0,"David Kennedy",male,"First Derivatives Plc - Esm",0.0
407,220.0,30.0,"David Mccann",male,"First Derivatives Plc - Esm",0.0
408,224.0,30.0,"David Paige",male,"First Derivatives Plc - Esm",0.0
409,227.0,30.0,"David Quirke",male,"First Derivatives Plc - Esm",0.0
410,231.0,30.0,"David Symonds Hooker",male,"First Derivatives Plc - Esm",0.0
411,234.0,30.0,"Declan Gerard Francis Mckeon",male,"First Derivatives Plc - Esm",0.0
412,235.0,30.0,"Declan Giblin",male,"First Derivatives Plc - Esm",0.0
413,240.0,30.0,"Denis Buckley",male,"First Derivatives Plc - Esm",0.0
414,242.0,30.0,"Denis Carroll",male,"First Derivatives Plc - Esm",0.0
415,245.0,30.0,"Denis Francis Wallis",male,"First Derivatives Plc - Esm",0.0
416,251.0,30.0,"Dennis C. Francis",male,"First Derivatives Plc - Esm",0.0
417,260.0,30.0,"Dermot Martin",male,"First Derivatives Plc - Esm",0.0
418,261.0,30.0,"Dermot Mulvihill",male,"First Derivatives Plc - Esm",0.0
419,268.0,30.0,"Dominic Dodd",male,"First Derivatives Plc - Esm",0.0
420,274.0,30.0,"Donald A Mcgovern Jnr",male,"First Derivatives Plc - Esm",0.0
421,275.0,30.0,"Donald Roth",male,"First Derivatives Plc - Esm",0.0
422,276.0,30.0,"Donald Schissel",male,"First Derivatives Plc - Esm",0.0
423,285.0,30.0,"Donard Patrick Thomas Gaynor",male,"First Derivatives Plc - Esm",0.0
424,289.0,30.0,"Eamon Marian Power",male,"First Derivatives Plc - Esm",0.0
425,291.0,30.0,"Eamonn Rothwell",male,"First Derivatives Plc - Esm",0.0
426,303.0,30.0,"Elizabeth Headon",female,"First Derivatives Plc - Esm",0.0
427,306.0,30.0,"Emer Daly",female,"First Derivatives Plc - Esm",0.0
428,308.0,30.0,"Emmett O'Connell",male,"First Derivatives Plc - Esm",0.0
429,312.0,30.0,"Ernst Johann Bartschi",male,"First Derivatives Plc - Esm",0.0
430,317.0,30.0,"Eugene Michael Murtagh",male,"First Derivatives Plc - Esm",0.0
431,318.0,30.0,"Eugene Murtagh",male,"First Derivatives Plc - Esm",0.0
432,319.0,30.0,"Evelyn Bourke",female,"First Derivatives Plc - Esm",0.0
433,323.0,30.0,"Fintan Maher",male,"First Derivatives Plc - Esm",0.0
434,324.0,30.0,"Flor Healy",female,"First Derivatives Plc - Esm",0.0
435,328.0,30.0,"Francis Devenney",male,"First Derivatives Plc - Esm",0.0
436,329.0,30.0,"Francis Hackett",male,"First Derivatives Plc - Esm",0.0
437,330.0,30.0,"Francis James Davis",male,"First Derivatives Plc - Esm",0.0
438,333.0,30.0,"Frank Browne",male,"First Derivatives Plc - Esm",0.0
439,334.0,30.0,"Frank Gernon",male,"First Derivatives Plc - Esm",0.0
440,337.0,30.0,"Frank Murray",male,"First Derivatives Plc - Esm",0.0
441,341.0,30.0,"Frederick Derek Tughan",male,"First Derivatives Plc - Esm",0.0
442,343.0,30.0,"Frits Beurskens",male,"First Derivatives Plc - Esm",0.0
443,344.0,30.0,"Gabriel Smith",male,"First Derivatives Plc - Esm",0.0
444,346.0,30.0,"Garret Roche",male,"First Derivatives Plc - Esm",0.0
445,347.0,30.0,"Garry Lyons",male,"First Derivatives Plc - Esm",0.0
446,349.0,30.0,"Gary Kennedy",male,"First Derivatives Plc - Esm",0.0
447,351.0,30.0,"Gary Owens",male,"First Derivatives Plc - Esm",0.0
448,353.0,30.0,"Gavin O'Reilly",male,"First Derivatives Plc - Esm",0.0
449,355.0,30.0,"Gearoid O'Dea",male,"First Derivatives Plc - Esm",0.0
450,356.0,30.0,"Geoffrey Doherty",male,"First Derivatives Plc - Esm",0.0
451,357.0,30.0,"Geoffrey Mc Clay",male,"First Derivatives Plc - Esm",0.0
452,359.0,30.0,"Geoffrey Vance",male,"First Derivatives Plc - Esm",0.0
453,360.0,30.0,"George David Golder",male,"First Derivatives Plc - Esm",0.0
454,368.0,30.0,"Gerard Behan",male,"First Derivatives Plc - Esm",0.0
455,370.0,30.0,"Gerard Fagan",male,"First Derivatives Plc - Esm",0.0
456,371.0,30.0,"Gerard Flood",male,"First Derivatives Plc - Esm",0.0
457,372.0,30.0,"Gerard Mc Gann",male,"First Derivatives Plc - Esm",0.0
458,373.0,30.0,"Gerard O'Hanlon",male,"First Derivatives Plc - Esm",0.0
459,374.0,30.0,"Gilbert Mccarthy",male,"First Derivatives Plc - Esm",0.0
460,377.0,30.0,"Glen Lucken",male,"First Derivatives Plc - Esm",0.0
461,381.0,30.0,"Graham O'Brien",male,"First Derivatives Plc - Esm",0.0
462,386.0,30.0,"Hannah Josephine (Siobhan) Talbot",female,"First Derivatives Plc - Esm",0.0
463,388.0,30.0,"Harry Stratford",male,"First Derivatives Plc - Esm",0.0
464,390.0,30.0,"Heather-Ann Mcsharry",female,"First Derivatives Plc - Esm",0.0
465,391.0,30.0,"Helen Kirkpatrick",female,"First Derivatives Plc - Esm",0.0
466,392.0,30.0,"Henry Hamilton Rennison",male,"First Derivatives Plc - Esm",0.0
467,394.0,30.0,"Henry Mcgarvey",male,"First Derivatives Plc - Esm",0.0
468,395.0,30.0,"Henry Vincent Corbally",male,"First Derivatives Plc - Esm",0.0
469,398.0,30.0,"Hugh Edward Mcguire",male,"First Derivatives Plc - Esm",0.0
470,400.0,30.0,"Hugh James Mccutcheon",male,"First Derivatives Plc - Esm",0.0
471,409.0,30.0,"Ian Curley",male,"First Derivatives Plc - Esm",0.0
472,410.0,30.0,"Ian Dunleavy",male,"First Derivatives Plc - Esm",0.0
473,412.0,30.0,"Ian George Craig",male,"First Derivatives Plc - Esm",0.0
474,413.0,30.0,"Ian Ireland",male,"First Derivatives Plc - Esm",0.0
475,414.0,30.0,"Ian Springett",male,"First Derivatives Plc - Esm",0.0
476,417.0,30.0,"Irial Finan",male,"First Derivatives Plc - Esm",0.0
477,430.0,30.0,"James C Kenny",male,"First Derivatives Plc - Esm",0.0
478,432.0,30.0,"James Douglas Agnew",male,"First Derivatives Plc - Esm",0.0
479,436.0,30.0,"James Jones",male,"First Derivatives Plc - Esm",0.0
480,444.0,30.0,"James O'Dwyer",male,"First Derivatives Plc - Esm",0.0
481,445.0,30.0,"James Osborne",male,"First Derivatives Plc - Esm",0.0
482,454.0,30.0,"Jan Maarten De Jong",female,"First Derivatives Plc - Esm",0.0
483,456.0,30.0,"Jeremiah Doheny",male,"First Derivatives Plc - Esm",0.0
484,457.0,30.0,"Jeremiah Vincent Liston",male,"First Derivatives Plc - Esm",0.0
485,459.0,30.0,"Jeremy John David Masding",male,"First Derivatives Plc - Esm",0.0
486,462.0,30.0,"Jerome Joseph Kennedy",male,"First Derivatives Plc - Esm",0.0
487,465.0,30.0,"Jim O'Hara",male,"First Derivatives Plc - Esm",0.0
488,468.0,30.0,"Joan Garahy",female,"First Derivatives Plc - Esm",0.0
489,469.0,30.0,"Joe Walsh",male,"First Derivatives Plc - Esm",0.0
490,470.0,30.0,"Johan Thijs",male,"First Derivatives Plc - Esm",0.0
491,472.0,30.0,"John Anthony Cotter",male,"First Derivatives Plc - Esm",0.0
492,474.0,30.0,"John Bateson",male,"First Derivatives Plc - Esm",0.0
493,477.0,30.0,"John Bowe",male,"First Derivatives Plc - Esm",0.0
494,478.0,30.0,"John Brendan Mcguckian",male,"First Derivatives Plc - Esm",0.0
495,480.0,30.0,"John Bryan",male,"First Derivatives Plc - Esm",0.0
496,484.0,30.0,"John Callaghan",male,"First Derivatives Plc - Esm",0.0
497,485.0,30.0,"John Carroll",male,"First Derivatives Plc - Esm",0.0
498,491.0,30.0,"John Craven",male,"First Derivatives Plc - Esm",0.0
499,493.0,30.0,"John Declan Mccourt",male,"First Derivatives Plc - Esm",0.0
500,505.0,30.0,"John Gallagher",male,"First Derivatives Plc - Esm",0.0
501,508.0,30.0,"John Hennessy",male,"First Derivatives Plc - Esm",0.0
502,509.0,30.0,"John Hogan",male,"First Derivatives Plc - Esm",0.0
503,512.0,30.0,"John Joseph Moloney",male,"First Derivatives Plc - Esm",0.0
504,523.0,30.0,"John Murphy",male,"First Derivatives Plc - Esm",0.0
505,535.0,30.0,"John Rockett",male,"First Derivatives Plc - Esm",0.0
506,536.0,30.0,"John Roger Humber",male,"First Derivatives Plc - Esm",0.0
507,539.0,30.0,"John Sheehan",male,"First Derivatives Plc - Esm",0.0
508,542.0,30.0,"John Tracey",male,"First Derivatives Plc - Esm",0.0
509,545.0,30.0,"John William Kennedy",male,"First Derivatives Plc - Esm",0.0
510,550.0,30.0,"Joris Jeroen Brams",male,"First Derivatives Plc - Esm",0.0
511,556.0,30.0,"Joseph Purcell",male,"First Derivatives Plc - Esm",0.0
512,559.0,30.0,"Julie O'Neill",female,"First Derivatives Plc - Esm",0.0
513,560.0,30.0,"Justin Phillip Crowley",male,"First Derivatives Plc - Esm",0.0
514,561.0,30.0,"Justin Richard Loasby",male,"First Derivatives Plc - Esm",0.0
515,563.0,30.0,"Keith James Phair",male,"First Derivatives Plc - Esm",0.0
516,565.0,30.0,"Kenneth Kuchling",male,"First Derivatives Plc - Esm",0.0
517,566.0,30.0,"Kenneth Neison",male,"First Derivatives Plc - Esm",0.0
518,567.0,30.0,"Ken Slattery",male,"First Derivatives Plc - Esm",0.0
519,568.0,30.0,"Kent Atkinson",male,"First Derivatives Plc - Esm",0.0
520,569.0,30.0,"Kerr Anderson",male,"First Derivatives Plc - Esm",0.0
521,570.0,30.0,"Kevin Barry",male,"First Derivatives Plc - Esm",0.0
522,583.0,30.0,"Kieran Breen",male,"First Derivatives Plc - Esm",0.0
523,584.0,30.0,"Kieran Francis Murphy",male,"First Derivatives Plc - Esm",0.0
524,589.0,30.0,"Kirill Andreyevich Golovanov",male,"First Derivatives Plc - Esm",0.0
525,591.0,30.0,"Kyran Mclaughlin",male,"First Derivatives Plc - Esm",0.0
526,593.0,30.0,"Laurence Crowley",male,"First Derivatives Plc - Esm",0.0
527,597.0,30.0,"Leonard John Patrick O'Hagan",male,"First Derivatives Plc - Esm",0.0
528,598.0,30.0,"Leonid Pavlovich Skoptsov",male,"First Derivatives Plc - Esm",0.0
529,599.0,30.0,"Leslie Buckley",female,"First Derivatives Plc - Esm",0.0
530,604.0,30.0,"Liam Herlihy",male,"First Derivatives Plc - Esm",0.0
531,607.0,30.0,"Linda Hickey",female,"First Derivatives Plc - Esm",0.0
532,609.0,30.0,"Lorenzo Giuseppe Fraquelli",male,"First Derivatives Plc - Esm",0.0
533,613.0,30.0,"Louise Phelan",female,"First Derivatives Plc - Esm",0.0
534,614.0,30.0,"Louis Maguire",male,"First Derivatives Plc - Esm",0.0
535,617.0,30.0,"Lucy Gaffney",female,"First Derivatives Plc - Esm",0.0
536,618.0,30.0,"Maeve Catherine Carton",female,"First Derivatives Plc - Esm",0.0
537,624.0,30.0,"Mark Bourke",male,"First Derivatives Plc - Esm",0.0
538,625.0,30.0,"Mark Garvey",male,"First Derivatives Plc - Esm",0.0
539,628.0,30.0,"Mark Towe",male,"First Derivatives Plc - Esm",0.0
540,631.0,30.0,"Martin Keane",male,"First Derivatives Plc - Esm",0.0
541,638.0,30.0,"Matt Mcnulty",male,"First Derivatives Plc - Esm",0.0
542,639.0,30.0,"Matt Merrick",male,"First Derivatives Plc - Esm",0.0
543,640.0,30.0,"Maureen Jones",female,"First Derivatives Plc - Esm",0.0
544,646.0,30.0,"Mella Frewen",female,"First Derivatives Plc - Esm",0.0
545,647.0,30.0,"Melvin Frederick Quiller",male,"First Derivatives Plc - Esm",0.0
546,648.0,30.0,"Michael Anthony Mcnulty",male,"First Derivatives Plc - Esm",0.0
547,649.0,30.0,"Michael Berkery",male,"First Derivatives Plc - Esm",0.0
548,651.0,30.0,"Michael Cawley",male,"First Derivatives Plc - Esm",0.0
549,652.0,30.0,"Michael Christian Pereira-Rego",male,"First Derivatives Plc - Esm",0.0
550,653.0,30.0,"Michael Christopher Dowling",male,"First Derivatives Plc - Esm",0.0
551,656.0,30.0,"Michael Donnelly",male,"First Derivatives Plc - Esm",0.0
552,660.0,30.0,"Michael Francis Carvill",male,"First Derivatives Plc - Esm",0.0
553,662.0,30.0,"Michael Griffin",male,"First Derivatives Plc - Esm",0.0
554,663.0,30.0,"Michael Henry Nolan",male,"First Derivatives Plc - Esm",0.0
555,664.0,30.0,"Michael J Donoghue",male,"First Derivatives Plc - Esm",0.0
556,669.0,30.0,"Michael Joseph Mckenna",male,"First Derivatives Plc - Esm",0.0
557,671.0,30.0,"Michael Keane",male,"First Derivatives Plc - Esm",0.0
558,675.0,30.0,"Michael O'Leary",male,"First Derivatives Plc - Esm",0.0
559,677.0,30.0,"Michael Patrick Horgan",male,"First Derivatives Plc - Esm",0.0
560,678.0,30.0,"Michael Power",male,"First Derivatives Plc - Esm",0.0
561,683.0,30.0,"Michael Teahan",male,"First Derivatives Plc - Esm",0.0
562,686.0,30.0,"Mikhail Alexandrovich Mogutov",male,"First Derivatives Plc - Esm",0.0
563,688.0,30.0,"Mohammed Al Ghurair",male,"First Derivatives Plc - Esm",0.0
564,689.0,30.0,"Montie Brewer",male,"First Derivatives Plc - Esm",0.0
565,691.0,30.0,"Myles Lee",male,"First Derivatives Plc - Esm",0.0
566,701.0,30.0,"Nial Ring",male,"First Derivatives Plc - Esm",0.0
567,702.0,30.0,"Nicanor Restrepo",male,"First Derivatives Plc - Esm",0.0
568,705.0,30.0,"Nicholas Hartery",male,"First Derivatives Plc - Esm",0.0
569,707.0,30.0,"Nicola Shaw",female,"First Derivatives Plc - Esm",0.0
570,708.0,30.0,"Nigel Northridge",male,"First Derivatives Plc - Esm",0.0
571,713.0,30.0,"Norman Witherow",male,"First Derivatives Plc - Esm",0.0
572,714.0,30.0,"Oliver Tattan",male,"First Derivatives Plc - Esm",0.0
573,716.0,30.0,"Owen Killian",male,"First Derivatives Plc - Esm",0.0
574,719.0,30.0,"Padraig Mcmanus",male,"First Derivatives Plc - Esm",0.0
575,720.0,30.0,"Padraig O Riordain",male,"First Derivatives Plc - Esm",0.0
576,721.0,30.0,"Padraig Walshe",male,"First Derivatives Plc - Esm",0.0
577,723.0,30.0,"Pascal Taggart",male,"First Derivatives Plc - Esm",0.0
578,724.0,30.0,"Pat Butler",female,"First Derivatives Plc - Esm",0.0
579,733.0,30.0,"Patrick Gerard Flahive",male,"First Derivatives Plc - Esm",0.0
580,734.0,30.0,"Patrick Gleeson",male,"First Derivatives Plc - Esm",0.0
581,735.0,30.0,"Patrick Haren",male,"First Derivatives Plc - Esm",0.0
582,741.0,30.0,"Patrick Kelly",male,"First Derivatives Plc - Esm",0.0
583,742.0,30.0,"Patrick Kennedy",male,"First Derivatives Plc - Esm",0.0
584,746.0,30.0,"Patrick Mceniff",male,"First Derivatives Plc - Esm",0.0
585,749.0,30.0,"Patrick Mulvihill",male,"First Derivatives Plc - Esm",0.0
586,750.0,30.0,"Patrick Murphy",male,"First Derivatives Plc - Esm",0.0
587,753.0,30.0,"Patrick O'Sullivan",male,"First Derivatives Plc - Esm",0.0
588,754.0,30.0,"Patrick Purcell",male,"First Derivatives Plc - Esm",0.0
589,756.0,30.0,"Patrick Ryan",male,"First Derivatives Plc - Esm",0.0
590,758.0,30.0,"Patrick Vincent Landy",male,"First Derivatives Plc - Esm",0.0
591,762.0,30.0,"Paul Carroll",male,"First Derivatives Plc - Esm",0.0
592,765.0,30.0,"Paul Dowling",male,"First Derivatives Plc - Esm",0.0
593,770.0,30.0,"Paul Haran",male,"First Derivatives Plc - Esm",0.0
594,777.0,30.0,"Paul M Connolly",male,"First Derivatives Plc - Esm",0.0
595,783.0,30.0,"Paul Stecko",male,"First Derivatives Plc - Esm",0.0
596,790.0,30.0,"Peter Furlong",male,"First Derivatives Plc - Esm",0.0
597,799.0,30.0,"Peter Lennon",male,"First Derivatives Plc - Esm",0.0
598,800.0,30.0,"Peter Lynch",male,"First Derivatives Plc - Esm",0.0
599,803.0,30.0,"Peter Priestley",male,"First Derivatives Plc - Esm",0.0
600,807.0,30.0,"Peter Wilson",male,"First Derivatives Plc - Esm",0.0
601,818.0,30.0,"Philip O'Quigley",male,"First Derivatives Plc - Esm",0.0
602,820.0,30.0,"Philip Toomey",male,"First Derivatives Plc - Esm",0.0
603,825.0,30.0,"Prem Wasta",male,"First Derivatives Plc - Esm",0.0
604,830.0,30.0,"Richard Alexander Milliken",male,"First Derivatives Plc - Esm",0.0
605,838.0,30.0,"Richard Holroyd",male,"First Derivatives Plc - Esm",0.0
606,842.0,30.0,"Richard Thomas Walter Conroy",male,"First Derivatives Plc - Esm",0.0
607,845.0,30.0,"Richie Boucher",male,"First Derivatives Plc - Esm",0.0
608,847.0,30.0,"Robert Arnott",male,"First Derivatives Plc - Esm",0.0
609,850.0,30.0,"Robert Fredrik Martin Adair",male,"First Derivatives Plc - Esm",0.0
610,852.0,30.0,"Robert Graham Ferguson",male,"First Derivatives Plc - Esm",1.0
611,854.0,30.0,"Robert Johnston",male,"First Derivatives Plc - Esm",0.0
612,856.0,30.0,"Robert N Kennedy",male,"First Derivatives Plc - Esm",0.0
613,857.0,30.0,"Robert O' Connell",male,"First Derivatives Plc - Esm",0.0
614,858.0,30.0,"Roberto Newell",male,"First Derivatives Plc - Esm",0.0
615,860.0,30.0,"Robin Phipps",female,"First Derivatives Plc - Esm",0.0
616,863.0,30.0,"Roger Chaplin",male,"First Derivatives Plc - Esm",0.0
617,864.0,30.0,"Roger Conan",male,"First Derivatives Plc - Esm",0.0
618,876.0,30.0,"Rory Byrne",male,"First Derivatives Plc - Esm",0.0
619,879.0,30.0,"Rose Hynes",female,"First Derivatives Plc - Esm",0.0
620,880.0,30.0,"Rosemary P Thorne",female,"First Derivatives Plc - Esm",0.0
621,881.0,30.0,"Rose Mchugh",female,"First Derivatives Plc - Esm",0.0
622,886.0,30.0,"Russell Grant Shiels",male,"First Derivatives Plc - Esm",0.0
623,888.0,30.0,"Ryan Cara",male,"First Derivatives Plc - Esm",0.0
624,889.0,30.0,"Saeed Al Mazrooei",male,"First Derivatives Plc - Esm",0.0
625,891.0,30.0,"Sam Mencoff",male,"First Derivatives Plc - Esm",0.0
626,895.0,30.0,"Seamus Fitzpatrick",male,"First Derivatives Plc - Esm",0.0
627,896.0,30.0,"Seamus Taaffe",male,"First Derivatives Plc - Esm",0.0
628,898.0,30.0,"Sean Bugler",male,"First Derivatives Plc - Esm",0.0
629,902.0,30.0,"Sean Dorgan",male,"First Derivatives Plc - Esm",0.0
630,910.0,30.0,"Shane Reihill",male,"First Derivatives Plc - Esm",0.0
631,915.0,30.0,"Sofia Bianchi",female,"First Derivatives Plc - Esm",0.0
632,916.0,30.0,"Sorca Caitriona Conroy",female,"First Derivatives Plc - Esm",0.0
633,917.0,30.0,"Stan Mccarthy",male,"First Derivatives Plc - Esm",0.0
634,918.0,30.0,"Stephen Gerard Glancey",male,"First Derivatives Plc - Esm",0.0
635,920.0,30.0,"Stephen Kenneth Smith",male,"First Derivatives Plc - Esm",0.0
636,922.0,30.0,"Stephen Nicol",male,"First Derivatives Plc - Esm",0.0
637,923.0,30.0,"Stephen Staley",male,"First Derivatives Plc - Esm",0.0
638,925.0,30.0,"Stephen Vernon",male,"First Derivatives Plc - Esm",0.0
639,926.0,30.0,"Steven Mctiernan",male,"First Derivatives Plc - Esm",0.0
640,927.0,30.0,"Stewart Gilliland",male,"First Derivatives Plc - Esm",0.0
641,928.0,30.0,"Stewart Harrington",male,"First Derivatives Plc - Esm",0.0
642,929.0,30.0,"Stewart Kenny",male,"First Derivatives Plc - Esm",0.0
643,932.0,30.0,"Terence Buckley",male,"First Derivatives Plc - Esm",0.0
644,933.0,30.0,"Terence Fitzpatrick",male,"First Derivatives Plc - Esm",0.0
645,934.0,30.0,"Terence Francis O'Rourke",male,"First Derivatives Plc - Esm",0.0
646,939.0,30.0,"Thomas Brodin",male,"First Derivatives Plc - Esm",0.0
647,949.0,30.0,"Thomas Moran",male,"First Derivatives Plc - Esm",0.0
648,950.0,30.0,"Thomas O'Mahony",male,"First Derivatives Plc - Esm",0.0
649,958.0,30.0,"Thom Wernink",male,"First Derivatives Plc - Esm",0.0
650,959.0,30.0,"Thor Kristian Haugnaess",male,"First Derivatives Plc - Esm",0.0
651,962.0,30.0,"Timothy Rand Mccutcheon",male,"First Derivatives Plc - Esm",0.0
652,963.0,30.0,"Tom Considine",male,"First Derivatives Plc - Esm",0.0
653,964.0,30.0,"Tom Grace",male,"First Derivatives Plc - Esm",0.0
654,965.0,30.0,"Tom Hickey",male,"First Derivatives Plc - Esm",0.0
655,966.0,30.0,"Tom Murphy",male,"First Derivatives Plc - Esm",0.0
656,967.0,30.0,"Tom Purcell",male,"First Derivatives Plc - Esm",0.0
657,969.0,30.0,"Tony Mccluskey",male,"First Derivatives Plc - Esm",0.0
658,972.0,30.0,"Ulric Jerome",male,"First Derivatives Plc - Esm",0.0
659,973.0,30.0,"Utz-Hellmuth Felcht",male,"First Derivatives Plc - Esm",0.0
660,974.0,30.0,"Vakha Alvievich Sobraliev",male,"First Derivatives Plc - Esm",0.0
661,979.0,30.0,"Vincent C. Crowley",male,"First Derivatives Plc - Esm",0.0
662,980.0,30.0,"Vincent Gorman",male,"First Derivatives Plc - Esm",0.0
663,982.0,30.0,"Vincent Sheridan",male,"First Derivatives Plc - Esm",0.0
664,985.0,30.0,"Wilbur L Ross Jr",male,"First Derivatives Plc - Esm",0.0
665,988.0,30.0,"William Carroll",male,"First Derivatives Plc - Esm",0.0
666,991.0,30.0,"William Ignatius O'Mahony",male,"First Derivatives Plc - Esm",0.0
667,1000.0,30.0,"William Nowlan",male,"First Derivatives Plc - Esm",0.0
668,1001.0,30.0,"William Patrick Egan",male,"First Derivatives Plc - Esm",0.0
669,1006.0,30.0,"William Slattery",male,"First Derivatives Plc - Esm",0.0
670,1009.0,30.0,"Yuri Ivanovich Radchenko",male,"First Derivatives Plc - Esm",0.0
671,1.0,18.0,"Abdul-Jaleel Al-Khalifa",male,"Datalex Plc",0.0
672,5.0,18.0,"Adrian Toner",male,"Datalex Plc",0.0
673,6.0,18.0,"Ahmad Buti Saeed Al Muhairbi",male,"Datalex Plc",0.0
674,7.0,18.0,"Ahmad Sharaf",male,"Datalex Plc",0.0
675,9.0,18.0,"Aidan Brogan",male,"Datalex Plc",1.0
676,17.0,18.0,"Alan Graham Martin",male,"Datalex Plc",0.0
677,18.0,18.0,"Alan John Parsley",male,"Datalex Plc",0.0
678,22.0,18.0,"Alan Mooney",male,"Datalex Plc",0.0
679,24.0,18.0,"Alan Ronald Cook",male,"Datalex Plc",0.0
680,29.0,18.0,"Albert Manifold",male,"Datalex Plc",0.0
681,38.0,18.0,"Allan Marshall",male,"Datalex Plc",0.0
682,43.0,18.0,"Andrew Elliott Macfarlane",male,"Datalex Plc",0.0
683,45.0,18.0,"Andrew Keating",male,"Datalex Plc",0.0
